uri,label_en
https://www.congress.gov/help/field-values/legislative-subject-terms#3813,Senate Special Committee on Aging
https://www.congress.gov/help/field-values/legislative-subject-terms#3814,Senate Veterans' Affairs
https://www.congress.gov/help/field-values/legislative-subject-terms#3815,Senate rules and procedure
https://www.congress.gov/help/field-values/legislative-subject-terms#3816,Senegal
https://www.congress.gov/help/field-values/legislative-subject-terms#3817,Senior centers
https://www.congress.gov/help/field-values/legislative-subject-terms#3818,Seniority in employment
https://www.congress.gov/help/field-values/legislative-subject-terms#3819,Sensitivity training
https://www.congress.gov/help/field-values/legislative-subject-terms#3820,Sentences (Criminal procedure)
https://www.congress.gov/help/field-values/legislative-subject-terms#3821,Sentencing guidelines
https://www.congress.gov/help/field-values/legislative-subject-terms#3822,Separation (Law)
https://www.congress.gov/help/field-values/legislative-subject-terms#3823,Separation of powers
https://www.congress.gov/help/field-values/legislative-subject-terms#3824,"Separation, divorce, custody, support"
https://www.congress.gov/help/field-values/legislative-subject-terms#3825,"September 11, 2001"
https://www.congress.gov/help/field-values/legislative-subject-terms#3826,Serbia
https://www.congress.gov/help/field-values/legislative-subject-terms#3827,Serbia and Montenegro
https://www.congress.gov/help/field-values/legislative-subject-terms#3828,Service academies
https://www.congress.gov/help/field-values/legislative-subject-terms#3829,Service animals
https://www.congress.gov/help/field-values/legislative-subject-terms#3830,Service industries
https://www.congress.gov/help/field-values/legislative-subject-terms#3831,Service learning
https://www.congress.gov/help/field-values/legislative-subject-terms#3832,Service stations
https://www.congress.gov/help/field-values/legislative-subject-terms#3833,Settlement costs
https://www.congress.gov/help/field-values/legislative-subject-terms#3834,Severance pay
https://www.congress.gov/help/field-values/legislative-subject-terms#3835,Sewage disposal
https://www.congress.gov/help/field-values/legislative-subject-terms#3836,Sewage sludge
https://www.congress.gov/help/field-values/legislative-subject-terms#3837,Sewage treatment
https://www.congress.gov/help/field-values/legislative-subject-terms#3838,Sewerage
https://www.congress.gov/help/field-values/legislative-subject-terms#3839,Sex
https://www.congress.gov/help/field-values/legislative-subject-terms#3840,Sex and law
https://www.congress.gov/help/field-values/legislative-subject-terms#3841,Sex and reproductive health
https://www.congress.gov/help/field-values/legislative-subject-terms#3842,Sex change
https://www.congress.gov/help/field-values/legislative-subject-terms#3843,Sex crimes
https://www.congress.gov/help/field-values/legislative-subject-terms#3844,Sex discrimination
https://www.congress.gov/help/field-values/legislative-subject-terms#3845,Sex education
https://www.congress.gov/help/field-values/legislative-subject-terms#3846,Sex hormones
https://www.congress.gov/help/field-values/legislative-subject-terms#3847,Sex offenders
https://www.congress.gov/help/field-values/legislative-subject-terms#3848,Sex offenses
https://www.congress.gov/help/field-values/legislative-subject-terms#3849,"Sex, gender, sexual orientation discrimination"
https://www.congress.gov/help/field-values/legislative-subject-terms#3850,Sex-oriented businesses
https://www.congress.gov/help/field-values/legislative-subject-terms#3851,Sexual abstinence
https://www.congress.gov/help/field-values/legislative-subject-terms#3852,Sexual harassment
https://www.congress.gov/help/field-values/legislative-subject-terms#3853,Sexual orientation
https://www.congress.gov/help/field-values/legislative-subject-terms#3854,Sexually transmitted diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#3855,Seychelles
https://www.congress.gov/help/field-values/legislative-subject-terms#3856,Sharecropping
https://www.congress.gov/help/field-values/legislative-subject-terms#3857,Sharks
https://www.congress.gov/help/field-values/legislative-subject-terms#3858,Sheep
https://www.congress.gov/help/field-values/legislative-subject-terms#3859,Shellfish
https://www.congress.gov/help/field-values/legislative-subject-terms#3860,Sheltered workshops
https://www.congress.gov/help/field-values/legislative-subject-terms#3861,Shelters for the homeless
https://www.congress.gov/help/field-values/legislative-subject-terms#3862,Shipbuilding
https://www.congress.gov/help/field-values/legislative-subject-terms#3863,Ships
https://www.congress.gov/help/field-values/legislative-subject-terms#3864,Shoe industry
https://www.congress.gov/help/field-values/legislative-subject-terms#3865,Shopping centers
https://www.congress.gov/help/field-values/legislative-subject-terms#3866,Shore protection
https://www.congress.gov/help/field-values/legislative-subject-terms#3867,Short takeoff aircraft
https://www.congress.gov/help/field-values/legislative-subject-terms#3868,Siblings
https://www.congress.gov/help/field-values/legislative-subject-terms#3869,Sick leave
https://www.congress.gov/help/field-values/legislative-subject-terms#3870,Sickle cell anemia
https://www.congress.gov/help/field-values/legislative-subject-terms#3871,Sierra Leone
https://www.congress.gov/help/field-values/legislative-subject-terms#3872,Signs and signboards
https://www.congress.gov/help/field-values/legislative-subject-terms#3873,Signs and symbols
https://www.congress.gov/help/field-values/legislative-subject-terms#3874,Sikhs
https://www.congress.gov/help/field-values/legislative-subject-terms#3875,Silver
https://www.congress.gov/help/field-values/legislative-subject-terms#3876,Simulation methods
https://www.congress.gov/help/field-values/legislative-subject-terms#3877,Singapore
https://www.congress.gov/help/field-values/legislative-subject-terms#3878,Single family housing
https://www.congress.gov/help/field-values/legislative-subject-terms#3879,Single people
https://www.congress.gov/help/field-values/legislative-subject-terms#3880,Single-parent families
https://www.congress.gov/help/field-values/legislative-subject-terms#3881,Skiing
https://www.congress.gov/help/field-values/legislative-subject-terms#3882,Skilled labor
https://www.congress.gov/help/field-values/legislative-subject-terms#3883,Skin cancer
https://www.congress.gov/help/field-values/legislative-subject-terms#3884,Skin diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#3885,Slavery
https://www.congress.gov/help/field-values/legislative-subject-terms#3886,Sleep disorders
https://www.congress.gov/help/field-values/legislative-subject-terms#3887,Slovakia
https://www.congress.gov/help/field-values/legislative-subject-terms#3888,Slovenia
https://www.congress.gov/help/field-values/legislative-subject-terms#3889,Small Business Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#3890,Small business
https://www.congress.gov/help/field-values/legislative-subject-terms#3891,Small claims courts
https://www.congress.gov/help/field-values/legislative-subject-terms#3892,Small farms
https://www.congress.gov/help/field-values/legislative-subject-terms#3893,Small towns
https://www.congress.gov/help/field-values/legislative-subject-terms#3894,Smallpox
https://www.congress.gov/help/field-values/legislative-subject-terms#3895,Smart cards
https://www.congress.gov/help/field-values/legislative-subject-terms#3896,Smithsonian Institution
https://www.congress.gov/help/field-values/legislative-subject-terms#3897,Smog
https://www.congress.gov/help/field-values/legislative-subject-terms#3898,Smoke
https://www.congress.gov/help/field-values/legislative-subject-terms#3899,Smoke detectors
https://www.congress.gov/help/field-values/legislative-subject-terms#3900,Smokeless tobacco
https://www.congress.gov/help/field-values/legislative-subject-terms#3901,Smoking
https://www.congress.gov/help/field-values/legislative-subject-terms#3902,Smoking and youth
https://www.congress.gov/help/field-values/legislative-subject-terms#3903,Smuggling
https://www.congress.gov/help/field-values/legislative-subject-terms#3904,Smuggling and trafficking
https://www.congress.gov/help/field-values/legislative-subject-terms#3905,Snakes
https://www.congress.gov/help/field-values/legislative-subject-terms#3906,Snowmobiles
https://www.congress.gov/help/field-values/legislative-subject-terms#3907,Soccer
https://www.congress.gov/help/field-values/legislative-subject-terms#3908,Social Sciences and History
https://www.congress.gov/help/field-values/legislative-subject-terms#3909,Social Security Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#3910,Social Welfare
